id,email,label
8439,"From: john.doe@example.com
Subject: Team Stand-up at 10 AM

Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",ham
5329,"From: family@homemail.net
Subject: Important: Software Update Notification

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
3398,"From: info@customerservice.co
Subject: Photos from the Weekend Trip

Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",ham
2204,"From: family@homemail.net
Subject: Meeting Reminder: Project Alpha

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
1947,"From: survey@retailfeedback.com
Subject: Weekly Newsletter - Latest Updates

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
9675,"From: john.doe@example.com
Subject: Your Order #6789 Confirmed

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
6042,"From: support@legitcompany.com
Subject: Photos from the Weekend Trip

Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",ham
5922,"From: info@customerservice.co
Subject: Feedback Request: Your Recent Purchase

Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",ham
3538,"From: noreply@softwareupdates.com
Subject: Catching Up - How are you?

Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",ham
1562,"From: support@legitcompany.com
Subject: Feedback Request: Your Recent Purchase

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
5588,"From: friend@personalmail.net
Subject: Photos from the Weekend Trip

Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",ham
5728,"From: team@projectmanagement.com
Subject: Team Stand-up at 10 AM

We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",ham
2590,"From: accounts@billingcorp.com
Subject: Feedback Request: Your Recent Purchase

This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",ham
7529,"From: john.doe@example.com
Subject: Feedback Request: Your Recent Purchase

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
9509,"From: survey@retailfeedback.com
Subject: Regarding Your Recent Inquiry

We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",ham
4121,"From: friend@personalmail.net
Subject: Catching Up - How are you?

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
4383,"From: friend@personalmail.net
Subject: Meeting Reminder: Project Alpha

Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",ham
7385,"From: friend@personalmail.net
Subject: Important: Software Update Notification

Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",ham
7942,"From: john.doe@example.com
Subject: Meeting Reminder: Project Alpha

This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",ham
6120,"From: accounts@billingcorp.com
Subject: Meeting Reminder: Project Alpha

This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",ham
6551,"From: family@homemail.net
Subject: Important: Software Update Notification

Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",ham
6587,"From: survey@retailfeedback.com
Subject: Feedback Request: Your Recent Purchase

Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",ham
4271,"From: survey@retailfeedback.com
Subject: Your Order #6789 Confirmed

We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",ham
150,"From: security@alert-system.ru
Subject: Important Security Alert: Login from New Device

Invest in our revolutionary new platform and earn guaranteed high returns. Learn more: [link]",spam
1671,"From: noreply@softwareupdates.com
Subject: Invoice for Services Rendered

Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",ham
128,"From: social@media-boost.online
Subject: New Followers on Your Social Media!

Urgent security notification! A login from an unrecognized device was detected. Review activity: [link]",spam
3026,"From: info@customerservice.co
Subject: Weekly Newsletter - Latest Updates

Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",ham
2526,"From: noreply@softwareupdates.com
Subject: Photos from the Weekend Trip

Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",ham
6825,"From: newsletter@info.org
Subject: Your Order #6789 Confirmed

Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",ham
1543,"From: info@customerservice.co
Subject: Catching Up - How are you?

Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",ham
